Numero;lat1;lon1
1068;-84.33307;10.5358
1069;-84.33313;10.53558
1070;-84.33324;10.53462
1071;-84.33325;10.53458
1072;-84.33325;10.53445
1073;-84.33326;10.53442
1074;-84.33327;10.53403
1075;-84.33331;10.53383
1076;-84.33348;10.53341
1077;-84.33349;10.53327
1078;-84.33347;10.53311
1079;-84.33342;10.53261
1080;-84.33341;10.53217
1081;-84.33343;10.53183
1082;-84.33348;10.5316
1083;-84.33358;10.53141
1084;-84.33419;10.53066
1085;-84.33437;10.53049
1086;-84.33473;10.53014
1087;-84.33514;10.52971
1088;-84.33543;10.52926
1089;-84.33558;10.52891
1090;-84.33556;10.52856
1091;-84.33551;10.52826
1092;-84.33541;10.52811
1093;-84.33493;10.52778
1094;-84.33471;10.52755
1095;-84.33408;10.52615
1096;-84.33362;10.5257
1097;-84.33243;10.52362
1098;-84.33229;10.52308
1099;-84.33226;10.5221
1100;-84.33231;10.52143
1101;-84.33239;10.5211
1102;-84.3324;10.52079
1103;-84.33228;10.52033
1104;-84.33036;10.51716
1105;-84.33014;10.51679
1106;-84.3299;10.51511
1107;-84.33007;10.51444
1108;-84.33038;10.51187
1109;-84.33048;10.5103
1110;-84.33057;10.50974
1111;-84.33064;10.50947
1112;-84.331;10.50907
1113;-84.33175;10.50719
1114;-84.33184;10.50524
1115;-84.33209;10.50469
1116;-84.33233;10.50296
1117;-84.33237;10.5027
1118;-84.33308;10.49747
1119;-84.33323;10.49633
1120;-84.33348;10.49355
1121;-84.33347;10.49335
1122;-84.33339;10.49305
1123;-84.33284;10.49067
1124;-84.33276;10.49038
1125;-84.33244;10.48918
1126;-84.3322;10.48853
1127;-84.33192;10.48786
1128;-84.33181;10.48753
1129;-84.33177;10.48712
1130;-84.33152;10.48567
1131;-84.33106;10.48353
1132;-84.33067;10.48224
1133;-84.3304;10.48087
1134;-84.3302;10.47999
1135;-84.33012;10.47937
1136;-84.32997;10.4789
1137;-84.32995;10.47882
1138;-84.32972;10.47799
1139;-84.32956;10.47745
1140;-84.3295;10.477
1141;-84.32991;10.47477
1142;-84.33013;10.47364
1143;-84.33051;10.47188
1144;-84.33057;10.47179
1145;-84.35324;10.44528
1146;-84.35219;10.4456
1147;-84.35164;10.44576
1148;-84.35083;10.44591
1149;-84.35009;10.44605
1150;-84.34376;10.44881
1151;-84.37159;10.46789
1152;-84.37133;10.46665
1153;-84.37122;10.46452
1154;-84.37085;10.4635
1155;-84.37049;10.46293
1156;-84.36453;10.45899
1157;-84.3643;10.45905
1158;-84.36208;10.46003
1159;-84.36173;10.45995
1160;-84.36068;10.4594
1161;-84.35692;10.45362
1162;-84.35532;10.45195
1163;-84.35525;10.45186
1164;-84.35416;10.45057
1165;-84.3539;10.44752
1166;-84.35386;10.44711
1167;-84.35383;10.44671
1168;-84.3538;10.44633
1169;-84.35379;10.4463
1170;-84.35366;10.44605
1171;-84.35348;10.44574
1172;-84.35324;10.44528
1173;-84.33081;10.44997
1174;-84.33625;10.45056
1175;-84.33898;10.45077
1176;-84.34364;10.45117
1177;-84.35784;10.4519
1178;-84.35774;10.45169
1179;-84.35693;10.45146
1180;-84.35525;10.45186
1181;-84.37416;10.50532
1182;-84.37414;10.50452
1183;-84.37402;10.50367
1184;-84.37388;10.50259
1185;-84.37381;10.5021
1186;-84.37376;10.50173
1187;-84.37373;10.50151
1188;-84.37368;10.50126
1189;-84.37364;10.50108
1190;-84.37343;10.5006
1191;-84.34683;10.46724
1192;-84.34872;10.46678
1193;-84.34911;10.46663
1194;-84.3533;10.53832
1195;-84.35056;10.53813
1196;-84.34876;10.53807
1197;-84.34762;10.53806
1198;-84.34677;10.53802
1199;-84.34669;10.53803
1200;-84.34662;10.53807
1201;-84.34643;10.53831
1202;-84.34633;10.53841
1203;-84.34619;10.53845
1204;-84.34603;10.53842
1205;-84.34584;10.53834
1206;-84.3457;10.53825
1207;-84.34532;10.53793
1208;-84.34514;10.53781
1209;-84.34496;10.53773
1210;-84.34483;10.53775
1211;-84.3445;10.53799
1212;-84.34424;10.53806
1213;-84.34273;10.53813
1214;-84.341;10.53813
1215;-84.34084;10.53811
1216;-84.3408;10.53808
1217;-84.34075;10.53803
1218;-84.34075;10.53795
1219;-84.34101;10.53593
1220;-84.341;10.53577
1221;-84.34096;10.5357
1222;-84.3409;10.53563
1223;-84.34071;10.53551
1224;-84.34003;10.53513
1225;-84.33907;10.53402
1226;-84.33886;10.53339
1227;-84.33865;10.5332
1228;-84.33796;10.53288
1229;-84.33764;10.53263
1230;-84.3374;10.53193
1231;-84.337;10.53134
1232;-84.33653;10.5309
1233;-84.33616;10.53083
1234;-84.33541;10.53052
1235;-84.33473;10.53014
1236;-84.32447;10.4711
1237;-84.32625;10.47135
1238;-84.32779;10.4718
1239;-84.33057;10.47179
1240;-84.34378;10.52829
1241;-84.34373;10.52487
1242;-84.34372;10.52212
1243;-84.34375;10.52123
1244;-84.3437;10.52106
1245;-84.34361;10.5209
1246;-84.34349;10.52081
1247;-84.34331;10.52079
1248;-84.34301;10.52089
1249;-84.34227;10.52126
1250;-84.34205;10.5214
1251;-84.34188;10.52173
1252;-84.34182;10.52181
1253;-84.34168;10.52188
1254;-84.33331;10.51986
1255;-84.33228;10.52033
1256;-84.3422;10.41592
1257;-84.34221;10.41573
1258;-84.34222;10.41541
1259;-84.34208;10.41445
1260;-84.34203;10.41404
1261;-84.34181;10.4135
1262;-84.34179;10.4133
1263;-84.34173;10.41285
1264;-84.34167;10.41238
1265;-84.34152;10.41208
1266;-84.34134;10.41185
1267;-84.34076;10.41143
1268;-84.3402;10.41102
1269;-84.33988;10.41062
1270;-84.33908;10.40949
1271;-84.3389;10.40898
1272;-84.33787;10.40825
1273;-84.33736;10.40814
1274;-84.33402;10.40166
1275;-84.33646;10.40187
1276;-84.33739;10.40195
1277;-84.33485;10.40567
1278;-84.33536;10.40572
1279;-84.3357;10.40572
1280;-84.33591;10.40575
1281;-84.3361;10.40577
1282;-84.33641;10.40587
1283;-84.37256;10.49957
1284;-84.3664;10.50155
1285;-84.36568;10.50867
1286;-84.36564;10.50896
1287;-84.36558;10.50909
1288;-84.36546;10.50921
1289;-84.36525;10.50932
1290;-84.36509;10.50937
1291;-84.36485;10.50942
1292;-84.36455;10.50948
1293;-84.35687;10.5087
1294;-84.35669;10.50868
1295;-84.35659;10.50868
1296;-84.35649;10.50872
1297;-84.35645;10.5088
1298;-84.35643;10.50895
1299;-84.35612;10.51206
1300;-84.35612;10.51227
1301;-84.35616;10.5125
1302;-84.35626;10.51285
1303;-84.35631;10.51305
1304;-84.35631;10.51319
1305;-84.35629;10.5133
1306;-84.35623;10.5134
1307;-84.35611;10.51352
1308;-84.35596;10.51365
1309;-84.35589;10.51383
1310;-84.35442;10.52732
1311;-84.35701;10.52929
1312;-84.35758;10.52958
1313;-84.3581;10.5298
1314;-84.35859;10.53024
1315;-84.35976;10.53113
1316;-84.36055;10.53142
1317;-84.36091;10.53166
1318;-84.36113;10.5319
1319;-84.36166;10.53347
1320;-84.36204;10.53414
1321;-84.36235;10.5345
1322;-84.36272;10.53471
1323;-84.363;10.53475
1324;-84.3631;10.53486
1325;-84.36318;10.53502
1326;-84.36303;10.53587
1327;-84.36305;10.53661
1328;-84.36312;10.53719
1329;-84.3635;10.53826
1330;-84.36383;10.53903
1331;-84.36389;10.53947
1332;-84.36399;10.54
1333;-84.36421;10.54031
1334;-84.36468;10.54078
1335;-84.36516;10.54171
1336;-84.36607;10.54373
1337;-84.36615;10.54406
1338;-84.36618;10.54463
1339;-84.36621;10.54555
1340;-84.36609;10.54598
1341;-84.3658;10.54664
1342;-84.3656;10.5469
1343;-84.36532;10.54706
1344;-84.36519;10.54725
1345;-84.36512;10.54765
1346;-84.36516;10.54842
1347;-84.36534;10.54945
1348;-84.3656;10.54992
1349;-84.3659;10.55031
1350;-84.36624;10.55062
1351;-84.36639;10.5509
1352;-84.36653;10.55156
1353;-84.36655;10.55255
1354;-84.36666;10.55301
1355;-84.36666;10.55326
1356;-84.36645;10.55371
1357;-84.365;10.55673
1358;-84.36492;10.55697
1359;-84.36496;10.55711
1360;-84.3651;10.55723
1361;-84.36527;10.55729
1362;-84.36542;10.55727
1363;-84.36566;10.55715
1364;-84.36579;10.55715
1365;-84.36599;10.55722
1366;-84.36671;10.55773
1367;-84.36755;10.55838
1368;-84.37682;10.48382
1369;-84.37637;10.48347
1370;-84.37599;10.48314
1371;-84.37534;10.48155
1372;-84.37056;10.4763
1373;-84.37043;10.47614
1374;-84.37039;10.47599
1375;-84.37137;10.47226
1376;-84.37045;10.47169
1377;-84.37013;10.47107
1378;-84.32677;10.43575
1379;-84.32705;10.43631
1380;-84.32694;10.43703
1381;-84.32693;10.43738
1382;-84.32756;10.43777
1383;-84.32785;10.43799
1384;-84.32829;10.43837
1385;-84.34186;10.4392
1386;-84.3396;10.43883
1387;-84.33878;10.43874
1388;-84.33843;10.43871
1389;-84.33699;10.43865
1390;-84.33556;10.43866
1391;-84.33362;10.43867
1392;-84.33302;10.43867
1393;-84.33234;10.43867
1394;-84.33184;10.43864
1395;-84.33131;10.43857
1396;-84.33087;10.43849
1397;-84.33027;10.43835
1398;-84.32976;10.4382
1399;-84.32902;10.43792
1400;-84.3276;10.43735
1401;-84.39173;10.50211
1402;-84.3915;10.50413
1403;-84.39099;10.50844
1404;-84.39039;10.51578
1405;-84.38962;10.5211
1406;-84.38936;10.52418
1407;-84.38555;10.4662
1408;-84.38548;10.46791
1409;-84.38536;10.46852
1410;-84.38504;10.46947
1411;-84.38504;10.47232
1412;-84.38405;10.47443
1413;-84.38446;10.47599
1414;-84.38727;10.47787
1415;-84.35539;10.47846
1416;-84.35637;10.47813
1417;-84.42499;10.54708
1418;-84.42431;10.54757
1419;-84.42404;10.54769
1420;-84.42304;10.54801
1421;-84.42229;10.54836
1422;-84.42115;10.54888
1423;-84.4205;10.54935
1424;-84.42021;10.54946
1425;-84.41977;10.5495
1426;-84.41887;10.54943
1427;-84.41814;10.54937
1428;-84.41731;10.54922
1429;-84.41675;10.54905
1430;-84.41607;10.54862
1431;-84.41517;10.54804
1432;-84.41403;10.54741
1433;-84.41338;10.54709
1434;-84.41266;10.54658
1435;-84.41188;10.54589
1436;-84.41132;10.54523
1437;-84.41094;10.54499
1438;-84.4119;10.54302
1439;-84.41212;10.54271
1440;-84.41227;10.54242
1441;-84.41233;10.54193
1442;-84.40656;10.5385
1443;-84.40336;10.53566
1444;-84.40305;10.53493
1445;-84.40239;10.53482
1446;-84.40131;10.53415
1447;-84.39918;10.53217
1448;-84.39757;10.53041
1449;-84.3969;10.52976
1450;-84.39676;10.52934
1451;-84.3957;10.52789
1452;-84.395;10.52692
1453;-84.39441;10.52643
1454;-84.39366;10.526
1455;-84.42966;10.32368
1456;-84.42918;10.3237
1457;-84.42849;10.32364
1458;-84.40171;10.34688
1459;-84.4017;10.34697
1460;-84.40163;10.34717
1461;-84.40158;10.34725
1462;-84.40142;10.34737
1463;-84.40099;10.34758
1464;-84.40055;10.34779
1465;-84.40047;10.34785
1466;-84.40042;10.34792
1467;-84.4004;10.34802
1468;-84.40042;10.34812
1469;-84.40049;10.3482
1470;-84.40065;10.34836
1471;-84.40073;10.34847
1472;-84.40074;10.34857
1473;-84.40073;10.34865
1474;-84.40059;10.34881
1475;-84.40052;10.34889
1476;-84.40039;10.34901
1477;-84.4;10.34938
1478;-84.39976;10.3495
1479;-84.39952;10.34961
1480;-84.39888;10.34982
1481;-84.39864;10.34992
1482;-84.39853;10.34998
1483;-84.39843;10.35004
1484;-84.39836;10.35014
1485;-84.39831;10.35025
1486;-84.39831;10.35035
1487;-84.3983;10.35065
1488;-84.39827;10.35076
1489;-84.39823;10.35088
1490;-84.39777;10.3514
1491;-84.39753;10.3517
1492;-84.39746;10.35177
1493;-84.39738;10.35179
1494;-84.39728;10.3518
1495;-84.39719;10.35179
1496;-84.39708;10.35173
1497;-84.39699;10.35168
1498;-84.39693;10.3516
1499;-84.39689;10.35149
1500;-84.39687;10.35139
1501;-84.39685;10.3512
1502;-84.39682;10.35106
1503;-84.39679;10.351
1504;-84.39674;10.35094
1505;-84.39658;10.3509
1506;-84.39637;10.3509
1507;-84.39584;10.35098
1508;-84.39576;10.35101
1509;-84.39562;10.35112
1510;-84.39556;10.35121
1511;-84.39547;10.35139
1512;-84.39529;10.3518
1513;-84.39523;10.35198
1514;-84.39522;10.35213
1515;-84.39524;10.35236
1516;-84.39537;10.35282
1517;-84.39537;10.35295
1518;-84.39537;10.35301
1519;-84.39534;10.35308
1520;-84.39529;10.35313
1521;-84.39522;10.35317
1522;-84.39515;10.35319
1523;-84.39506;10.35319
1524;-84.39498;10.35314
1525;-84.3949;10.35308
1526;-84.39471;10.35296
1527;-84.39458;10.35297
1528;-84.39444;10.35307
1529;-84.3944;10.35314
1530;-84.39434;10.35333
1531;-84.39434;10.35352
1532;-84.39437;10.35395
1533;-84.39435;10.3541
1534;-84.3943;10.35417
1535;-84.39417;10.35427
1536;-84.3939;10.35446
1537;-84.39372;10.35459
1538;-84.39355;10.35468
1539;-84.39334;10.35481
1540;-84.39301;10.35511
1541;-84.39295;10.35518
1542;-84.3929;10.35528
1543;-84.39289;10.35536
1544;-84.39289;10.35546
1545;-84.39299;10.35571
1546;-84.393;10.35581
1547;-84.39298;10.35591
1548;-84.39282;10.35616
1549;-84.39268;10.35636
1550;-84.39259;10.35645
1551;-84.39251;10.35651
1552;-84.39238;10.35662
1553;-84.39192;10.35693
1554;-84.39171;10.35709
1555;-84.39164;10.35717
1556;-84.39156;10.35728
1557;-84.40068;10.50657
1558;-84.40211;10.50763
1559;-84.40312;10.50829
1560;-84.40429;10.50903
1561;-84.40558;10.50998
1562;-84.40682;10.51062
1563;-84.40993;10.51223
1564;-84.41045;10.51258
1565;-84.41071;10.51297
1566;-84.41111;10.51359
1567;-84.41172;10.51464
1568;-84.41246;10.51605
1569;-84.41255;10.51634
1570;-84.41244;10.51689
1571;-84.41247;10.51714
1572;-84.41295;10.51806
1573;-84.41359;10.51923
1574;-84.41375;10.51938
1575;-84.41407;10.51949
1576;-84.41486;10.51956
1577;-84.41695;10.51974
1578;-84.41748;10.51975
1579;-84.41793;10.51995
1580;-84.41899;10.52065
1581;-84.41944;10.52094
1582;-84.41968;10.52138
1583;-84.41987;10.52153
1584;-84.42015;10.52154
1585;-84.42223;10.52136
1586;-84.42281;10.52133
1587;-84.42362;10.52137
1588;-84.42383;10.52144
1589;-84.42401;10.52161
1590;-84.42472;10.52256
1591;-84.42568;10.5238
1592;-84.42584;10.52407
1593;-84.42587;10.52425
1594;-84.42585;10.52446
1595;-84.42573;10.52522
1596;-84.4257;10.52547
1597;-84.42575;10.52576
1598;-84.42583;10.52594
1599;-84.42665;10.52729
1600;-84.42731;10.52848
1601;-84.42817;10.53003
1602;-84.42874;10.53106
1603;-84.42888;10.53134
1604;-84.42914;10.53166
1605;-84.42935;10.5319
1606;-84.42943;10.53207
1607;-84.42968;10.53263
1608;-84.42998;10.53327
1609;-84.43038;10.53392
1610;-84.43052;10.53427
1611;-84.4306;10.53484
1612;-84.43086;10.53541
1613;-84.43117;10.5361
1614;-84.43166;10.53697
1615;-84.43198;10.53758
1616;-84.4327;10.53905
1617;-84.43291;10.5395
1618;-84.43327;10.54021
1619;-84.43359;10.54055
1620;-84.43419;10.54096
1621;-84.43539;10.5419
1622;-84.43586;10.54228
1623;-84.29856;10.41456
1624;-84.29875;10.41501
1625;-84.29865;10.41556
1626;-84.29833;10.41626
1627;-84.29835;10.41665
1628;-84.29858;10.41718
1629;-84.2987;10.41831
1630;-84.29916;10.42001
1631;-84.29934;10.4209
1632;-84.29963;10.42162
1633;-84.29983;10.42183
1634;-84.30005;10.42195
1635;-84.30034;10.4222
1636;-84.30064;10.42272
1637;-84.30058;10.42303
1638;-84.30041;10.42329
1639;-84.30011;10.42357
1640;-84.2998;10.42377
1641;-84.29949;10.42383
1642;-84.29926;10.42399
1643;-84.29906;10.42424
1644;-84.29851;10.42617
1645;-84.29848;10.42675
1646;-84.29867;10.42908
1647;-84.29945;10.43266
1648;-84.29976;10.43368
1649;-84.29978;10.43479
1650;-84.29981;10.43536
1651;-84.29987;10.43606
1652;-84.29978;10.43655
1653;-84.30001;10.43758
1654;-84.30088;10.43818
1655;-84.30086;10.43956
1656;-84.30021;10.44016
1657;-84.30084;10.44157
1658;-84.30197;10.44286
1659;-84.30108;10.44446
1660;-84.30104;10.44539
1661;-84.30136;10.44612
1662;-84.30172;10.44644
1663;-84.30214;10.4461
1664;-84.3029;10.44607
1665;-84.30379;10.44741
1666;-84.30423;10.44846
1667;-84.30444;10.4494
1668;-84.30585;10.4525
1669;-84.30593;10.45312
1670;-84.30673;10.45348
1671;-84.3082;10.45574
1672;-84.30847;10.45664
1673;-84.30855;10.45716
1674;-84.30821;10.45821
1675;-84.30821;10.45821
1676;-84.3088;10.45872
1677;-84.30934;10.45912
1678;-84.30966;10.45922
1679;-84.30997;10.45903
1680;-84.31069;10.4585
1681;-84.31126;10.45857
1682;-84.31233;10.45945
1683;-84.313;10.46066
1684;-84.31454;10.46248
1685;-84.31505;10.46433
1686;-84.31509;10.46774
1687;-84.31543;10.46887
1688;-84.31599;10.4693
1689;-84.31707;10.46919
1690;-84.31858;10.46951
1691;-84.31882;10.47023
1692;-84.31871;10.47186
1693;-84.31989;10.47477
1694;-84.32035;10.4769
1695;-84.32023;10.47824
1696;-84.31978;10.47905
1697;-84.31895;10.47949
1698;-84.31863;10.48026
1699;-84.31892;10.48102
1700;-84.31968;10.48156
1701;-84.32164;10.48272
1702;-84.32313;10.48406
1703;-84.32344;10.48491
1704;-84.32366;10.48663
1705;-84.3238;10.4888
1706;-84.325;10.49015
1707;-84.32546;10.49134
1708;-84.32527;10.49242
1709;-84.32486;10.49306
1710;-84.3241;10.49377
1711;-84.32311;10.49524
1712;-84.32252;10.49571
1713;-84.32192;10.49606
1714;-84.32145;10.49622
1715;-84.32134;10.49665
1716;-84.32143;10.49763
1717;-84.32127;10.49882
1718;-84.32091;10.50031
1719;-84.32001;10.50266
1720;-84.31942;10.50394
1721;-84.31813;10.50539
1722;-84.31749;10.50641
1723;-84.31695;10.50708
1724;-84.31574;10.50832
1725;-84.31479;10.50917
1726;-84.31466;10.50975
1727;-84.31472;10.51033
1728;-84.31495;10.51071
1729;-84.31544;10.51126
1730;-84.31557;10.51161
1731;-84.31534;10.51245
1732;-84.3153;10.51291
1733;-84.3154;10.51358
1734;-84.31566;10.51394
1735;-84.31594;10.51399
1736;-84.31652;10.51356
1737;-84.31759;10.51312
1738;-84.3182;10.51318
1739;-84.31868;10.51349
1740;-84.31892;10.5141
1741;-84.31896;10.51505
1742;-84.31886;10.51568
1743;-84.31848;10.51648
1744;-84.3179;10.51752
1745;-84.3177;10.51846
1746;-84.31762;10.52037
1747;-84.31796;10.52121
1748;-84.31899;10.52273
1749;-84.31962;10.52432
1750;-84.31968;10.52571
1751;-84.32019;10.52646
1752;-84.32122;10.52749
1753;-84.32205;10.52871
1754;-84.32292;10.52905
1755;-84.32402;10.52838
1756;-84.32483;10.5283
1757;-84.32552;10.52841
1758;-84.3265;10.52982
1759;-84.32772;10.53161
1760;-84.32779;10.53234
1761;-84.32766;10.53343
1762;-84.32721;10.53466
1763;-84.32684;10.53584
1764;-84.32696;10.5364
1765;-84.32725;10.53666
1766;-84.32775;10.53658
1767;-84.32855;10.53603
1768;-84.32883;10.53588
1769;-84.32914;10.53599
1770;-84.32951;10.53742
1771;-84.32966;10.53851
1772;-84.32936;10.53954
1773;-84.32915;10.54005
1774;-84.32871;10.54025
1775;-84.32789;10.54018
1776;-84.32711;10.54024
1777;-84.32653;10.54054
1778;-84.32603;10.54112
1779;-84.32565;10.54219
1780;-84.32544;10.54292
1781;-84.32546;10.54387
1782;-84.32592;10.54755
1783;-84.32599;10.54832
1784;-84.32617;10.5489
1785;-84.32653;10.54927
1786;-84.32721;10.54952
1787;-84.32825;10.54959
1788;-84.32964;10.54944
1789;-84.32994;10.54949
1790;-84.33021;10.54982
1791;-84.33009;10.55085
1792;-84.3294;10.55229
1793;-84.32913;10.55297
1794;-84.32757;10.55427
1795;-84.32639;10.55488
1796;-84.326;10.55489
1797;-84.32551;10.55482
1798;-84.32533;10.55497
1799;-84.3252;10.55547
1800;-84.3252;10.55597
1801;-84.32533;10.5563
1802;-84.32565;10.55675
1803;-84.32676;10.5575
1804;-84.32784;10.55832
1805;-84.32818;10.5588
1806;-84.32826;10.55901
1807;-84.32798;10.55953
1808;-84.32773;10.5598
1809;-84.32633;10.56126
1810;-84.32539;10.56205
1811;-84.32515;10.56251
1812;-84.3254;10.56297
1813;-84.32574;10.56314
1814;-84.32741;10.56306
1815;-84.32861;10.56343
1816;-84.32883;10.56399
1817;-84.32875;10.56454
1818;-84.32916;10.56523
1819;-84.32914;10.56601
1820;-84.32901;10.56672
1821;-84.32858;10.56782
1822;-84.32852;10.56851
1823;-84.3288;10.56888
1824;-84.32947;10.56907
1825;-84.33054;10.56928
1826;-84.33084;10.56952
1827;-84.3309;10.57029
1828;-84.33083;10.57191
1829;-84.33052;10.5728
1830;-84.32947;10.57589
1831;-84.32964;10.57892
1832;-84.32964;10.57892
1833;-84.33135;10.57994
1834;-84.33238;10.58213
1835;-84.33256;10.58719
1836;-84.33135;10.58989
1837;-84.32824;10.30781
1838;-84.32843;10.30993
1839;-84.32873;10.31145
1840;-84.32888;10.31425
1841;-84.32903;10.31601
1842;-84.32918;10.31767
1843;-84.32916;10.31862
1844;-84.32873;10.3204
1845;-84.32826;10.32105
1846;-84.32731;10.32208
1847;-84.32667;10.32265
1848;-84.32598;10.32396
1849;-84.32528;10.32527
1850;-84.3253;10.32633
1851;-84.32547;10.32734
1852;-84.32573;10.32848
1853;-84.32652;10.32975
1854;-84.32862;10.33285
1855;-84.32972;10.33429
1856;-84.33063;10.33656
1857;-84.33099;10.33848
1858;-84.33123;10.34042
1859;-84.33204;10.34192
1860;-84.33217;10.34326
1861;-84.33267;10.34465
