Numero;lat;lon
3579;-84.314;10.398
3580;-84.314;10.397
3581;-84.314;10.396
3582;-84.314;10.395
3583;-84.314;10.394
3584;-84.314;10.394
3585;-84.314;10.394
3586;-84.314;10.398
3587;-84.313;10.398
3588;-84.312;10.397
3589;-84.311;10.397
3590;-84.308;10.401
3591;-84.308;10.401
3592;-84.308;10.401
3593;-84.308;10.401
3594;-84.307;10.400
3595;-84.307;10.400
3596;-84.307;10.400
3597;-84.307;10.400
3598;-84.307;10.400
3599;-84.306;10.400
3600;-84.306;10.400
3601;-84.306;10.399
3602;-84.306;10.399
3603;-84.306;10.399
3604;-84.306;10.398
3605;-84.349;10.372
3606;-84.349;10.372
3607;-84.348;10.372
3608;-84.348;10.372
3609;-84.348;10.372
3610;-84.428;10.324
3611;-84.428;10.324
3612;-84.345;10.412
3613;-84.345;10.413
3614;-84.345;10.414
3615;-84.345;10.414
3616;-84.345;10.414
3617;-84.345;10.414
3618;-84.343;10.414
3619;-84.342;10.413
3620;-84.302;10.435
3621;-84.302;10.435
3622;-84.302;10.435
3623;-84.306;10.435
3624;-84.307;10.435
3625;-84.307;10.435
3626;-84.307;10.435
3627;-84.307;10.434
3628;-84.308;10.434
3629;-84.308;10.434
3630;-84.308;10.434
3631;-84.308;10.434
3632;-84.308;10.434
3633;-84.308;10.434
3634;-84.308;10.434
3635;-84.308;10.435
3636;-84.308;10.435
3637;-84.331;10.472
3638;-84.331;10.472
3639;-84.332;10.471
3640;-84.332;10.471
3641;-84.333;10.471
3642;-84.334;10.470
3643;-84.334;10.470
3644;-84.335;10.470
3645;-84.335;10.469
3646;-84.336;10.469
3647;-84.336;10.469
3648;-84.336;10.468
3649;-84.337;10.468
3650;-84.337;10.468
3651;-84.338;10.468
3652;-84.338;10.467
3653;-84.338;10.467
3654;-84.339;10.467
3655;-84.339;10.467
3656;-84.339;10.467
3657;-84.339;10.467
3658;-84.339;10.467
3659;-84.340;10.466
3660;-84.341;10.466
3661;-84.341;10.466
3662;-84.341;10.466
3663;-84.341;10.466
3664;-84.342;10.465
3665;-84.342;10.464
3666;-84.343;10.463
3667;-84.343;10.462
3668;-84.344;10.462
3669;-84.344;10.461
3670;-84.345;10.460
3671;-84.332;10.471
3672;-84.332;10.471
3673;-84.332;10.470
3674;-84.333;10.470
3675;-84.334;10.469
3676;-84.334;10.469
3677;-84.335;10.468
3678;-84.335;10.468
3679;-84.336;10.468
3680;-84.337;10.467
3681;-84.337;10.467
3682;-84.331;10.467
3683;-84.331;10.468
3684;-84.332;10.469
3685;-84.332;10.469
3686;-84.333;10.470
3687;-84.334;10.470
3688;-84.339;10.372
3689;-84.339;10.374
3690;-84.339;10.374
3691;-84.338;10.374
3692;-84.337;10.377
3693;-84.337;10.377
3694;-84.337;10.377
3695;-84.338;10.377
3696;-84.332;10.360
3697;-84.333;10.357
3698;-84.333;10.357
3699;-84.333;10.357
3700;-84.334;10.356
3701;-84.334;10.356
3702;-84.334;10.355
3703;-84.335;10.355
3704;-84.335;10.355
3705;-84.335;10.355
3706;-84.335;10.354
3707;-84.336;10.354
3708;-84.336;10.354
3709;-84.336;10.353
3710;-84.336;10.353
3711;-84.336;10.352
3712;-84.337;10.351
3713;-84.341;10.368
3714;-84.340;10.368
3715;-84.340;10.368
3716;-84.339;10.368
3717;-84.338;10.368
3718;-84.338;10.368
3719;-84.338;10.366
3720;-84.338;10.366
3721;-84.329;10.378
3722;-84.330;10.378
3723;-84.331;10.379
3724;-84.386;10.465
3725;-84.386;10.466
3726;-84.373;10.455
3727;-84.367;10.458
3728;-84.365;10.459
3729;-84.339;10.406
3730;-84.337;10.406
3731;-84.339;10.467
3732;-84.337;10.467
3733;-84.345;10.463
3734;-84.344;10.463
3735;-84.344;10.463
3736;-84.344;10.463
3737;-84.344;10.462
3738;-84.345;10.462
3739;-84.344;10.462
3740;-84.344;10.464
3741;-84.343;10.463
3742;-84.335;10.470
3743;-84.334;10.469
3744;-84.335;10.469
3745;-84.335;10.468
3746;-84.314;10.426
3747;-84.314;10.426
3748;-84.314;10.425
3749;-84.314;10.425
3750;-84.314;10.425
3751;-84.315;10.424
3752;-84.347;10.363
3753;-84.347;10.363
3754;-84.347;10.365
3755;-84.347;10.365
3756;-84.347;10.365
3757;-84.347;10.366
3758;-84.347;10.366
3759;-84.347;10.367
3760;-84.347;10.368
3761;-84.347;10.368
3762;-84.347;10.368
3763;-84.346;10.369
3764;-84.346;10.369
3765;-84.346;10.370
3766;-84.346;10.370
3767;-84.346;10.370
3768;-84.346;10.371
3769;-84.346;10.371
3770;-84.346;10.371
3771;-84.346;10.372
3772;-84.346;10.373
3773;-84.346;10.373
3774;-84.346;10.375
3775;-84.347;10.356
3776;-84.346;10.356
3777;-84.346;10.356
3778;-84.346;10.356
3779;-84.347;10.354
3780;-84.345;10.354
3781;-84.348;10.354
3782;-84.348;10.354
3783;-84.347;10.354
3784;-84.347;10.354
3785;-84.347;10.354
3786;-84.347;10.354
3787;-84.347;10.354
3788;-84.344;10.362
3789;-84.344;10.360
3790;-84.344;10.360
3791;-84.344;10.360
3792;-84.344;10.360
3793;-84.344;10.359
3794;-84.344;10.359
3795;-84.344;10.358
3796;-84.344;10.358
3797;-84.344;10.358
3798;-84.332;10.368
3799;-84.332;10.372
3800;-84.331;10.373
3801;-84.331;10.373
3802;-84.331;10.373
3803;-84.331;10.374
3804;-84.331;10.374
3805;-84.331;10.374
3806;-84.327;10.376
3807;-84.328;10.376
3808;-84.328;10.376
3809;-84.328;10.376
3810;-84.328;10.374
3811;-84.327;10.378
3812;-84.327;10.378
3813;-84.334;10.380
3814;-84.333;10.380
3815;-84.333;10.380
3816;-84.332;10.380
3817;-84.330;10.380
3818;-84.329;10.379
3819;-84.334;10.396
3820;-84.332;10.396
3821;-84.332;10.396
3822;-84.332;10.396
3823;-84.331;10.396
3824;-84.331;10.396
3825;-84.331;10.396
3826;-84.328;10.395
3827;-84.326;10.395
3828;-84.325;10.395
3829;-84.325;10.395
3830;-84.325;10.395
3831;-84.325;10.396
3832;-84.325;10.396
3833;-84.325;10.397
3834;-84.324;10.397
3835;-84.324;10.397
3836;-84.323;10.397
3837;-84.322;10.398
3838;-84.338;10.397
3839;-84.339;10.397
3840;-84.340;10.397
3841;-84.340;10.397
3842;-84.344;10.397
3843;-84.338;10.397
3844;-84.338;10.395
3845;-84.338;10.395
3846;-84.338;10.394
3847;-84.338;10.393
3848;-84.338;10.392
3849;-84.338;10.392
3850;-84.339;10.391
3851;-84.339;10.391
3852;-84.339;10.390
3853;-84.339;10.389
3854;-84.339;10.389
3855;-84.339;10.389
3856;-84.339;10.388
3857;-84.339;10.387
3858;-84.340;10.386
3859;-84.340;10.386
3860;-84.340;10.385
3861;-84.340;10.384
3862;-84.340;10.383
3863;-84.340;10.382
3864;-84.340;10.381
3865;-84.340;10.381
3866;-84.326;10.390
3867;-84.326;10.390
3868;-84.325;10.389
3869;-84.325;10.389
3870;-84.325;10.389
3871;-84.325;10.388
3872;-84.326;10.386
3873;-84.326;10.385
3874;-84.326;10.385
3875;-84.326;10.385
3876;-84.324;10.384
3877;-84.322;10.384
3878;-84.321;10.384
3879;-84.319;10.384
3880;-84.319;10.384
3881;-84.319;10.384
3882;-84.319;10.384
3883;-84.319;10.384
3884;-84.319;10.384
3885;-84.319;10.384
3886;-84.319;10.384
3887;-84.319;10.383
3888;-84.319;10.383
3889;-84.319;10.383
3890;-84.319;10.383
3891;-84.319;10.383
3892;-84.319;10.383
3893;-84.319;10.383
3894;-84.319;10.383
3895;-84.319;10.382
3896;-84.308;10.402
3897;-84.309;10.402
3898;-84.310;10.402
3899;-84.310;10.402
3900;-84.320;10.382
3901;-84.319;10.381
3902;-84.313;10.408
3903;-84.312;10.407
3904;-84.315;10.426
3905;-84.315;10.426
3906;-84.315;10.426
3907;-84.314;10.426
3908;-84.332;10.524
3909;-84.330;10.524
3910;-84.327;10.525
3911;-84.327;10.525
3912;-84.327;10.524
3913;-84.326;10.524
3914;-84.326;10.524
3915;-84.325;10.524
3916;-84.325;10.524
3917;-84.325;10.524
3918;-84.325;10.524
3919;-84.325;10.525
3920;-84.325;10.525
3921;-84.325;10.525
3922;-84.325;10.525
3923;-84.322;10.526
3924;-84.354;10.527
3925;-84.354;10.534
3926;-84.354;10.534
3927;-84.354;10.534
3928;-84.354;10.534
3929;-84.354;10.535
3930;-84.353;10.538
3931;-84.353;10.543
3932;-84.353;10.544
3933;-84.353;10.544
3934;-84.352;10.545
3935;-84.352;10.545
3936;-84.353;10.548
3937;-84.354;10.549
3938;-84.354;10.550
3939;-84.355;10.550
3940;-84.355;10.550
3941;-84.355;10.550
3942;-84.355;10.551
3943;-84.355;10.552
3944;-84.355;10.553
3945;-84.354;10.554
3946;-84.354;10.554
3947;-84.354;10.554
3948;-84.354;10.555
3949;-84.355;10.555
3950;-84.355;10.555
3951;-84.354;10.556
3952;-84.354;10.556
3953;-84.354;10.556
3954;-84.368;10.558
3955;-84.368;10.560
3956;-84.368;10.560
3957;-84.368;10.560
3958;-84.368;10.560
3959;-84.368;10.560
3960;-84.365;10.561
3961;-84.364;10.562
3962;-84.362;10.562
3963;-84.362;10.562
3964;-84.361;10.562
3965;-84.359;10.562
3966;-84.358;10.562
3967;-84.358;10.562
3968;-84.358;10.562
3969;-84.357;10.562
3970;-84.357;10.562
3971;-84.357;10.563
3972;-84.357;10.563
3973;-84.356;10.563
3974;-84.368;10.558
3975;-84.368;10.558
3976;-84.368;10.559
3977;-84.369;10.559
3978;-84.369;10.559
3979;-84.369;10.561
3980;-84.370;10.562
3981;-84.371;10.562
3982;-84.371;10.563
3983;-84.371;10.563
3984;-84.372;10.563
3985;-84.336;10.556
3986;-84.337;10.557
3987;-84.337;10.557
3988;-84.337;10.557
3989;-84.337;10.557
3990;-84.337;10.557
3991;-84.337;10.557
3992;-84.338;10.557
3993;-84.338;10.558
3994;-84.338;10.558
3995;-84.339;10.558
3996;-84.339;10.557
3997;-84.339;10.557
3998;-84.340;10.558
3999;-84.340;10.558
4000;-84.340;10.558
4001;-84.340;10.558
4002;-84.341;10.558
4003;-84.341;10.558
4004;-84.341;10.559
4005;-84.341;10.560
4006;-84.342;10.561
4007;-84.342;10.561
4008;-84.342;10.561
4009;-84.343;10.562
4010;-84.343;10.562
4011;-84.343;10.562
4012;-84.343;10.562
4013;-84.343;10.562
4014;-84.344;10.563
4015;-84.344;10.563
4016;-84.345;10.563
4017;-84.345;10.563
4018;-84.346;10.563
4019;-84.346;10.563
4020;-84.346;10.563
4021;-84.346;10.564
4022;-84.347;10.564
4023;-84.347;10.564
4024;-84.347;10.564
4025;-84.346;10.565
4026;-84.346;10.566
4027;-84.346;10.567
4028;-84.346;10.567
4029;-84.346;10.567
4030;-84.346;10.567
4031;-84.346;10.566
4032;-84.346;10.566
4033;-84.346;10.566
4034;-84.345;10.566
4035;-84.345;10.566
4036;-84.345;10.566
4037;-84.345;10.566
4038;-84.345;10.565
4039;-84.346;10.564
4040;-84.346;10.563
4041;-84.346;10.565
4042;-84.345;10.565
4043;-84.346;10.566
4044;-84.345;10.566
4045;-84.345;10.567
4046;-84.345;10.566
4047;-84.345;10.566
4048;-84.345;10.566
4049;-84.336;10.556
4050;-84.336;10.556
4051;-84.336;10.557
4052;-84.336;10.557
4053;-84.336;10.557
4054;-84.336;10.558
4055;-84.336;10.558
4056;-84.336;10.559
4057;-84.336;10.560
4058;-84.336;10.560
4059;-84.336;10.561
4060;-84.336;10.561
4061;-84.335;10.562
4062;-84.334;10.562
4063;-84.334;10.563
4064;-84.334;10.563
4065;-84.334;10.563
4066;-84.334;10.564
4067;-84.334;10.564
4068;-84.334;10.565
4069;-84.334;10.565
4070;-84.334;10.565
4071;-84.334;10.566
4072;-84.334;10.566
4073;-84.334;10.566
4074;-84.334;10.567
4075;-84.335;10.568
4076;-84.335;10.568
4077;-84.335;10.568
4078;-84.336;10.568
4079;-84.337;10.568
4080;-84.337;10.568
4081;-84.338;10.568
4082;-84.338;10.569
4083;-84.339;10.570
4084;-84.339;10.571
4085;-84.338;10.571
4086;-84.338;10.572
4087;-84.338;10.572
4088;-84.338;10.573
4089;-84.339;10.573
4090;-84.339;10.573
4091;-84.339;10.573
4092;-84.340;10.574
4093;-84.340;10.575
4094;-84.340;10.575
4095;-84.340;10.576
4096;-84.340;10.577
4097;-84.340;10.578
4098;-84.340;10.579
4099;-84.340;10.580
4100;-84.339;10.581
4101;-84.339;10.582
4102;-84.339;10.583
4103;-84.339;10.584
4104;-84.340;10.585
4105;-84.340;10.585
4106;-84.340;10.585
4107;-84.340;10.586
4108;-84.411;10.546
4109;-84.410;10.547
4110;-84.409;10.547
4111;-84.408;10.547
4112;-84.407;10.547
4113;-84.407;10.547
4114;-84.406;10.547
4115;-84.405;10.547
4116;-84.404;10.547
4117;-84.404;10.547
4118;-84.401;10.549
4119;-84.401;10.554
4120;-84.411;10.545
4121;-84.410;10.546
4122;-84.410;10.546
4123;-84.409;10.546
4124;-84.409;10.547
4125;-84.408;10.547
4126;-84.408;10.547
4127;-84.407;10.547
4128;-84.407;10.547
4129;-84.407;10.547
4130;-84.405;10.547
4131;-84.405;10.547
4132;-84.404;10.547
4133;-84.404;10.547
4134;-84.401;10.549
4135;-84.401;10.549
4136;-84.401;10.549
4137;-84.400;10.549
4138;-84.400;10.548
4139;-84.400;10.548
4140;-84.399;10.549
4141;-84.399;10.549
4142;-84.399;10.550
4143;-84.397;10.560
4144;-84.397;10.561
4145;-84.396;10.562
4146;-84.396;10.562
4147;-84.397;10.562
4148;-84.397;10.563
4149;-84.396;10.563
4150;-84.396;10.564
4151;-84.395;10.564
4152;-84.395;10.564
4153;-84.395;10.565
4154;-84.394;10.565
4155;-84.394;10.566
4156;-84.394;10.567
4157;-84.394;10.567
4158;-84.394;10.568
4159;-84.393;10.568
4160;-84.393;10.569
4161;-84.392;10.569
4162;-84.392;10.569
4163;-84.391;10.569
4164;-84.390;10.569
4165;-84.389;10.570
4166;-84.389;10.570
4167;-84.389;10.569
4168;-84.388;10.569
4169;-84.387;10.569
4170;-84.386;10.569
4171;-84.385;10.569
4172;-84.384;10.569
4173;-84.383;10.569
4174;-84.383;10.570
4175;-84.384;10.570
4176;-84.385;10.571
4177;-84.385;10.572
4178;-84.386;10.572
4179;-84.386;10.573
4180;-84.386;10.574
4181;-84.386;10.575
4182;-84.385;10.576
4183;-84.385;10.576
4184;-84.384;10.576
4185;-84.383;10.575
4186;-84.382;10.575
4187;-84.382;10.576
4188;-84.382;10.576
4189;-84.350;10.580
4190;-84.350;10.582
4191;-84.349;10.582
4192;-84.348;10.582
4193;-84.346;10.582
4194;-84.345;10.582
4195;-84.344;10.582
4196;-84.342;10.583
4197;-84.341;10.587
4198;-84.341;10.587
4199;-84.342;10.588
4200;-84.342;10.588
4201;-84.341;10.589
4202;-84.340;10.590
4203;-84.337;10.590
4204;-84.336;10.591
4205;-84.334;10.591
4206;-84.332;10.590
4207;-84.331;10.590
4208;-84.407;10.593
4209;-84.407;10.592
4210;-84.407;10.592
4211;-84.406;10.592
4212;-84.406;10.592
4213;-84.406;10.592
4214;-84.405;10.591
4215;-84.405;10.591
4216;-84.404;10.591
4217;-84.403;10.591
4218;-84.403;10.591
4219;-84.403;10.591
4220;-84.402;10.592
4221;-84.402;10.592
4222;-84.402;10.592
4223;-84.401;10.592
4224;-84.401;10.592
4225;-84.401;10.591
4226;-84.400;10.591
4227;-84.400;10.590
4228;-84.400;10.589
4229;-84.399;10.588
4230;-84.399;10.588
4231;-84.399;10.587
4232;-84.399;10.587
4233;-84.399;10.587
4234;-84.398;10.587
4235;-84.398;10.586
4236;-84.398;10.586
4237;-84.399;10.585
4238;-84.399;10.585
4239;-84.399;10.584
4240;-84.399;10.583
4241;-84.398;10.583
4242;-84.398;10.582
4243;-84.397;10.581
4244;-84.396;10.581
4245;-84.395;10.580
4246;-84.395;10.580
4247;-84.394;10.580
4248;-84.394;10.580
4249;-84.394;10.579
4250;-84.394;10.579
4251;-84.394;10.579
4252;-84.393;10.579
4253;-84.393;10.578
4254;-84.391;10.577
4255;-84.391;10.577
4256;-84.389;10.578
4257;-84.387;10.578
4258;-84.386;10.578
4259;-84.384;10.578
4260;-84.383;10.578
4261;-84.383;10.578
4262;-84.382;10.577
4263;-84.381;10.576
4264;-84.381;10.575
4265;-84.381;10.574
4266;-84.381;10.573
4267;-84.381;10.572
4268;-84.380;10.572
4269;-84.380;10.572
4270;-84.380;10.572
4271;-84.379;10.571
4272;-84.379;10.571
4273;-84.380;10.570
4274;-84.380;10.570
4275;-84.380;10.570
4276;-84.379;10.569
4277;-84.389;10.565
4278;-84.389;10.566
4279;-84.392;10.565
4280;-84.392;10.565
4281;-84.393;10.565
4282;-84.394;10.564
4283;-84.394;10.564
4284;-84.395;10.563
4285;-84.396;10.562
4286;-84.396;10.560
4287;-84.397;10.560
4288;-84.398;10.560
4289;-84.399;10.560
4290;-84.400;10.560
4291;-84.401;10.560
4292;-84.401;10.560
4293;-84.402;10.560
4294;-84.402;10.560
4295;-84.402;10.561
4296;-84.402;10.561
4297;-84.403;10.560
4298;-84.403;10.560
4299;-84.404;10.560
4300;-84.404;10.561
4301;-84.404;10.561
4302;-84.405;10.561
4303;-84.405;10.561
4304;-84.405;10.561
4305;-84.406;10.561
4306;-84.406;10.562
4307;-84.407;10.561
4308;-84.407;10.561
4309;-84.407;10.561
4310;-84.407;10.562
4311;-84.407;10.563
4312;-84.408;10.563
4313;-84.408;10.563
4314;-84.409;10.564
4315;-84.409;10.564
4316;-84.409;10.564
4317;-84.410;10.564
4318;-84.339;10.389
4319;-84.338;10.388
4320;-84.337;10.388
4321;-84.332;10.396
4322;-84.332;10.395
4323;-84.314;10.399
4324;-84.314;10.399
4325;-84.315;10.398
4326;-84.315;10.398
4327;-84.315;10.398
4328;-84.315;10.398
4329;-84.315;10.398
4330;-84.315;10.398
4331;-84.315;10.398
4332;-84.315;10.399
4333;-84.315;10.399
4334;-84.316;10.399
4335;-84.316;10.399
4336;-84.316;10.399
4337;-84.316;10.399
4338;-84.314;10.393
4339;-84.316;10.393
4340;-84.319;10.391
4341;-84.320;10.392
4342;-84.320;10.392
4343;-84.320;10.392
4344;-84.320;10.392
4345;-84.320;10.392
4346;-84.320;10.392
4347;-84.320;10.392
4348;-84.319;10.389
4349;-84.319;10.390
4350;-84.319;10.390
4351;-84.319;10.390
4352;-84.319;10.391
4353;-84.319;10.392
4354;-84.319;10.392
4355;-84.319;10.393
4356;-84.320;10.393
4357;-84.320;10.393
4358;-84.320;10.393
4359;-84.320;10.393
4360;-84.320;10.395
4361;-84.347;10.432
4362;-84.347;10.432
4363;-84.349;10.430
4364;-84.352;10.428
4365;-84.355;10.426
4366;-84.356;10.426
4367;-84.359;10.425
4368;-84.361;10.424
4369;-84.255;10.346
4370;-84.255;10.347
4371;-84.254;10.347
4372;-84.253;10.347
4373;-84.253;10.347
4374;-84.251;10.348
4375;-84.251;10.348
4376;-84.249;10.349
4377;-84.249;10.349
4378;-84.249;10.349
4379;-84.248;10.349
4380;-84.248;10.349
4381;-84.248;10.349
4382;-84.247;10.349
4383;-84.247;10.349
4384;-84.247;10.348
4385;-84.245;10.347
4386;-84.357;10.478
4387;-84.357;10.478
4388;-84.358;10.478
4389;-84.358;10.478
4390;-84.363;10.474
4391;-84.364;10.473
4392;-84.370;10.471
4393;-84.370;10.471
4394;-84.371;10.469
4395;-84.372;10.468
4396;-84.372;10.468
4397;-84.374;10.467
4398;-84.375;10.467
4399;-84.376;10.467
4400;-84.378;10.468
4401;-84.379;10.468
4402;-84.379;10.468
4403;-84.380;10.469
4404;-84.381;10.469
4405;-84.381;10.469
4406;-84.382;10.468
4407;-84.383;10.468
4408;-84.386;10.466
4409;-84.386;10.466
4410;-84.386;10.466
4411;-84.356;10.478
4412;-84.356;10.478
4413;-84.357;10.478
4414;-84.335;10.363
4415;-84.335;10.363
4416;-84.335;10.363
4417;-84.335;10.363
4418;-84.335;10.363
4419;-84.336;10.363
4420;-84.336;10.362
4421;-84.336;10.362
4422;-84.336;10.362
4423;-84.336;10.361
4424;-84.336;10.361
4425;-84.336;10.361
4426;-84.336;10.361
4427;-84.335;10.360
4428;-84.336;10.362
4429;-84.334;10.361
4430;-84.341;10.387
4431;-84.341;10.387
4432;-84.341;10.388
4433;-84.342;10.388
4434;-84.342;10.388
4435;-84.342;10.388
4436;-84.342;10.389
4437;-84.342;10.389
4438;-84.342;10.389
4439;-84.343;10.390
4440;-84.343;10.390
4441;-84.343;10.390
4442;-84.343;10.390
4443;-84.343;10.390
4444;-84.343;10.390
4445;-84.343;10.390
4446;-84.343;10.391
4447;-84.344;10.391
4448;-84.344;10.391
4449;-84.344;10.392
4450;-84.344;10.392
4451;-84.344;10.392
4452;-84.344;10.393
4453;-84.344;10.393
4454;-84.344;10.394
4455;-84.344;10.394
4456;-84.344;10.394
4457;-84.345;10.395
4458;-84.345;10.395
4459;-84.345;10.395
4460;-84.345;10.396
4461;-84.345;10.396
4462;-84.345;10.396
4463;-84.345;10.397
4464;-84.345;10.397
4465;-84.345;10.397
4466;-84.345;10.397
4467;-84.344;10.398
4468;-84.344;10.398
4469;-84.344;10.398
4470;-84.344;10.398
4471;-84.344;10.399
4472;-84.344;10.399
4473;-84.344;10.399
4474;-84.344;10.400
4475;-84.343;10.400
4476;-84.343;10.400
4477;-84.343;10.401
4478;-84.344;10.401
4479;-84.344;10.401
4480;-84.344;10.401
4481;-84.344;10.402
4482;-84.344;10.402
4483;-84.344;10.402
4484;-84.344;10.403
4485;-84.344;10.403
4486;-84.344;10.403
4487;-84.344;10.404
4488;-84.344;10.404
4489;-84.345;10.404
4490;-84.345;10.404
4491;-84.345;10.405
4492;-84.345;10.405
4493;-84.346;10.405
4494;-84.346;10.405
4495;-84.333;10.376
4496;-84.332;10.376
4497;-84.352;10.376
4498;-84.352;10.377
4499;-84.352;10.377
4500;-84.352;10.377
4501;-84.352;10.377
4502;-84.352;10.377
4503;-84.352;10.377
4504;-84.352;10.378
4505;-84.352;10.378
4506;-84.352;10.379
4507;-84.352;10.379
4508;-84.353;10.379
4509;-84.353;10.379
4510;-84.353;10.379
4511;-84.353;10.380
4512;-84.352;10.380
4513;-84.352;10.380
4514;-84.352;10.380
4515;-84.352;10.380
4516;-84.352;10.381
4517;-84.352;10.381
4518;-84.352;10.381
4519;-84.352;10.381
4520;-84.352;10.382
4521;-84.352;10.382
4522;-84.352;10.382
4523;-84.352;10.382
4524;-84.352;10.382
4525;-84.352;10.382
4526;-84.352;10.383
4527;-84.352;10.383
4528;-84.352;10.383
4529;-84.352;10.384
4530;-84.352;10.384
4531;-84.352;10.384
4532;-84.352;10.384
4533;-84.352;10.385
4534;-84.336;10.462
4535;-84.335;10.462
4536;-84.335;10.462
4537;-84.335;10.462
4538;-84.336;10.463
4539;-84.336;10.463
4540;-84.336;10.463
4541;-84.335;10.464
4542;-84.335;10.464
4543;-84.335;10.464
4544;-84.335;10.464
4545;-84.335;10.464
4546;-84.335;10.465
4547;-84.336;10.466
4548;-84.336;10.466
4549;-84.305;10.380
4550;-84.304;10.380
4551;-84.304;10.380
4552;-84.303;10.380
4553;-84.303;10.380
4554;-84.303;10.380
4555;-84.303;10.380
4556;-84.302;10.380
4557;-84.302;10.379
4558;-84.301;10.378
4559;-84.301;10.378
4560;-84.301;10.378
4561;-84.300;10.378
4562;-84.300;10.377
4563;-84.298;10.374
4564;-84.297;10.373
4565;-84.297;10.373
4566;-84.297;10.373
4567;-84.297;10.373
4568;-84.297;10.372
4569;-84.297;10.372
4570;-84.297;10.372
4571;-84.297;10.372
4572;-84.297;10.372
4573;-84.297;10.372
4574;-84.297;10.372
4575;-84.297;10.372
4576;-84.297;10.372
4577;-84.296;10.372
4578;-84.296;10.372
4579;-84.296;10.372
4580;-84.295;10.372
4581;-84.295;10.372
4582;-84.295;10.372
4583;-84.295;10.372
4584;-84.295;10.372
4585;-84.294;10.371
4586;-84.294;10.371
4587;-84.294;10.371
4588;-84.294;10.371
4589;-84.294;10.371
4590;-84.293;10.371
4591;-84.293;10.370
4592;-84.293;10.370
4593;-84.292;10.370
4594;-84.292;10.370
4595;-84.292;10.370
4596;-84.292;10.370
4597;-84.292;10.370
4598;-84.292;10.370
4599;-84.291;10.370
4600;-84.291;10.370
4601;-84.290;10.371
4602;-84.290;10.371
4603;-84.290;10.371
4604;-84.290;10.371
4605;-84.290;10.371
4606;-84.290;10.371
4607;-84.290;10.371
4608;-84.289;10.371
4609;-84.288;10.372
4610;-84.287;10.373
4611;-84.287;10.373
4612;-84.339;10.375
4613;-84.339;10.375
4614;-84.339;10.375
4615;-84.339;10.374
4616;-84.340;10.381
4617;-84.340;10.380
4618;-84.340;10.380
4619;-84.340;10.378
4620;-84.340;10.378
4621;-84.340;10.377
4622;-84.340;10.376
4623;-84.341;10.378
4624;-84.341;10.378
4625;-84.341;10.378
4626;-84.340;10.378
4627;-84.340;10.376
4628;-84.340;10.375
4629;-84.340;10.375
4630;-84.340;10.374
4631;-84.340;10.373
4632;-84.343;10.371
4633;-84.343;10.371
4634;-84.342;10.371
4635;-84.342;10.371
4636;-84.342;10.371
4637;-84.339;10.372
4638;-84.339;10.372
4639;-84.340;10.372
4640;-84.340;10.372
4641;-84.341;10.372
4642;-84.344;10.372
4643;-84.343;10.372
4644;-84.343;10.372
4645;-84.343;10.372
4646;-84.342;10.372
4647;-84.342;10.372
4648;-84.342;10.372
4649;-84.342;10.372
4650;-84.341;10.372
4651;-84.344;10.373
4652;-84.344;10.374
4653;-84.344;10.374
4654;-84.344;10.375
4655;-84.347;10.378
4656;-84.347;10.378
4657;-84.347;10.378
4658;-84.346;10.377
4659;-84.346;10.376
4660;-84.346;10.375
4661;-84.347;10.378
4662;-84.346;10.378
4663;-84.346;10.378
4664;-84.345;10.377
4665;-84.344;10.377
4666;-84.344;10.377
4667;-84.344;10.377
4668;-84.344;10.377
4669;-84.348;10.372
4670;-84.348;10.372
4671;-84.348;10.371
4672;-84.348;10.371
4673;-84.348;10.371
4674;-84.348;10.370
4675;-84.348;10.370
4676;-84.348;10.369
4677;-84.348;10.369
4678;-84.348;10.369
4679;-84.347;10.369
4680;-84.347;10.369
4681;-84.346;10.369
4682;-84.343;10.376
4683;-84.344;10.376
4684;-84.342;10.375
4685;-84.342;10.375
4686;-84.342;10.375
4687;-84.342;10.375
4688;-84.341;10.375
4689;-84.340;10.375
4690;-84.342;10.374
4691;-84.342;10.374
4692;-84.341;10.374
4693;-84.340;10.374
4694;-84.340;10.374
4695;-84.340;10.374
4696;-84.339;10.374
4697;-84.339;10.374
4698;-84.343;10.374
4699;-84.342;10.374
4700;-84.342;10.375
4701;-84.342;10.374
4702;-84.344;10.449
4703;-84.343;10.449
4704;-84.344;10.449
4705;-84.344;10.449
4706;-84.344;10.437
4707;-84.343;10.437
4708;-84.341;10.437
4709;-84.345;10.437
4710;-84.344;10.437
4711;-84.346;10.430
4712;-84.346;10.430
4713;-84.343;10.429
4714;-84.340;10.429
4715;-84.346;10.430
4716;-84.346;10.430
4717;-84.347;10.423
4718;-84.347;10.423
4719;-84.367;10.413
4720;-84.367;10.413
4721;-84.367;10.413
4722;-84.366;10.413
4723;-84.366;10.414
4724;-84.366;10.414
4725;-84.366;10.414
4726;-84.366;10.414
4727;-84.366;10.414
4728;-84.366;10.414
4729;-84.365;10.413
4730;-84.365;10.413
4731;-84.365;10.413
4732;-84.364;10.413
4733;-84.364;10.413
4734;-84.364;10.413
4735;-84.364;10.413
4736;-84.364;10.413
4737;-84.364;10.413
4738;-84.364;10.413
4739;-84.364;10.413
4740;-84.364;10.413
4741;-84.364;10.413
4742;-84.364;10.413
4743;-84.363;10.413
